id-1,name-1,atc-1,smiles-1,id-2,name-2,atc-2,smiles-2,class
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB00880,Chlorothiazide,nan,NS(=O)(=O)C1=C(Cl)C=C2NC=NS(=O)(=O)C2=C1,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB01021,Trichlormethiazide,nan,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)Cl,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB01324,Polythiazide,nan,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB13532,Cyclopenthiazide,nan,NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB00606,Cyclothiazide,nan,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB13430,Mebutizide,nan,CCC(C)C(C)C1NC2=CC(Cl)=C(C=C2S(=O)(=O)N1)S(N)(=O)=O,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB15861,Buthiazide,C03EA14,CC(C)CC1NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S(=O)(=O)N1,synergistic
DB00178,Ramipril,nan,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,DB00808,Indapamide,nan,CC1CC2=CC=CC=C2N1NC(=O)C1=CC(=C(Cl)C=C1)S(N)(=O)=O,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB00653,Magnesium sulfate,nan,[Mg++].[O-]S([O-])(=O)=O,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB00230,Pregabalin,N02BF02,CC(C)C[C@H](CN)CC(O)=O,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB04948,Lofexidine,N07BC04,CC(OC1=C(Cl)C=CC=C1Cl)C1=NCCN1,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB00202,Succinylcholine,M03AB01,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB00416,Metocurine iodide,nan,[I-].[I-].[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB00483,Gallamine triethiodide,nan,[I-].[I-].[I-].CC[N+](CC)(CC)CCOC1=CC=CC(OCC[N+](CC)(CC)CC)=C1OCC[N+](CC)(CC)CC,synergistic
DB00181,Baclofen,M03BX01,NCC(CC(O)=O)C1=CC=C(Cl)C=C1,DB00565,Cisatracurium,M03AC11,COC1=CC2=C(C=C1OC)[C@@H](CC1=CC(OC)=C(OC)C=C1)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCC3=C(C=C(OC)C(OC)=C3)[C@H]1CC1=CC(OC)=C(OC)C=C1)CC2,synergistic
